name,specialty,city,comment,rating,Label,probability
دکتر مهدی وجدانیان,فوق تخصص بیماری‌های روماتولوژی,تهران,دکتر بسیار خوب فهمیده قابل تحمل تشخیص که نگم براتون عالی عالی عالی عالی با یکبار اومدم پیشش عالی بود خوش اخلاق آدم شوخ مزاج هستن,5,مثبت,97.3779
دکتر مهدی وجدانیان,فوق تخصص بیماری‌های روماتولوژی,تهران,واقعا دکتر خوش اخلاق و صبور ی هستن خیلیم باسواد و باتجربه تشخیص شون عالیه,5,مثبت,97.3762
دکتر مهدی وجدانیان,فوق تخصص بیماری‌های روماتولوژی,تهران,متعهد متخصص آرام متین و همانند نام خانوادگیشان با وجدان,5,مثبت,93.2110
دکتر مهدی وجدانیان,فوق تخصص بیماری‌های روماتولوژی,تهران,سلام بنده از سال 96 بيمار ايشان هستم و روند درماني كه در نظر گرفتن در كاهش درد و عدم پيشرفت بيماري موثر بوده-از آقاي دكتر كمال تشكر دارم.,5,مثبت,94.5013
دکتر مهدی وجدانیان,فوق تخصص بیماری‌های روماتولوژی,تهران,دانش پزشکی بالا، با اخلاق و صبور ، حاذق ، دلسوز,5,مثبت,94.1094
دکتر مهدی وجدانیان,فوق تخصص بیماری‌های روماتولوژی,تهران,عالی,5,مثبت,96.7310
دکتر حسین صادق دوست,تخصص بیماری‌های داخلی,اسلامشهر,ایشون دکتری با علم متین و بسیار پر مهارت با امکانات و تجهیزات به روز با کهولت سن و صحبت اروم کردن ولی بسیار پراطلاعات هستن اصلا پولکی نیستن اجبار کنن به اختیار خودتون تک تک مراحل درمان رو جلو میبرن کادر همکاری داخل دفترشون هم بسیار عالی هستن,5,مثبت,98.0400
دکتر حسین صادق دوست,تخصص بیماری‌های داخلی,اسلامشهر,سلام دکتر صادق دوست پزشکی دلسوز و مجرب و با برد تخصصی داخلی هستند اخلاق مدار با حوصله هستند معاینات ایشان با دقت است در دریافت ویزیت و هزینه های دیگر رعایت انصاف را دارند سلامتی بیمار برایشان مهم است واقعا گمنامند خداوند به آقای دکتر عمر یابرکت عطا فرماید .,5,مثبت,95.6802
دکتر حسین صادق دوست,تخصص بیماری‌های داخلی,اسلامشهر,عالی بود,5,مثبت,93.2885
دکتر سعید حسینی نیا,فوق تخصص بیماری‌های ریه,اردبیل,پزشکی با تخصص عالی ومورد تایید توسط پزشکان معروف پایتخت . نعمتی پربار برای اردبیل.ممنون از زحمات ایشان,5,مثبت,95.8002
دکتر سعید حسینی نیا,فوق تخصص بیماری‌های ریه,اردبیل,دکتر سعید حسینی نیا واقعا یک نعمت برای همشریان عزیز هستش...خدا ازش راضی باشه ما راضی هستیم,5,مثبت,95.4309
دکتر سعید حسینی نیا,فوق تخصص بیماری‌های ریه,اردبیل,عالی,5,مثبت,96.7310
دکتر سعید حسینی نیا,فوق تخصص بیماری‌های ریه,اردبیل,عالی,5,مثبت,96.7310
دکتر انسیه نسلی اصفهانی,فوق تخصص بیماری‌های غدد درون‌ریز و متابولیسم (اندوکرینولوژی),تهران,تشخیص عالی با حوصله,5,مثبت,96.0499
دکتر انسیه نسلی اصفهانی,فوق تخصص بیماری‌های غدد درون‌ریز و متابولیسم (اندوکرینولوژی),تهران,انصافا پزشک هستند,4.8,مثبت,92.9840
دکتر علی اکبر حاجی آقامحمدی,فوق تخصص بیماری‌های گوارش و کبد بزرگسالان,قزوین,تشخیص درستی داشتند و داروهای تجویزی مشکلمو حل کردند . مسله اصلی اینه که اگر نوبت داده شده رو از دست بدیم دوباره یک ماه باید داخل صف بمانیم . باید طوری برنامه ریزی بشه که بیماران تحت نظر و درمان موعد مقرر اعلان شده بتونن مجدد مراجعه بکنند نه اینکه یک ماه داخل نوبت بمونند .,4,مثبت,81.0640
دکتر علی اکبر حاجی آقامحمدی,فوق تخصص بیماری‌های گوارش و کبد بزرگسالان,قزوین,از لحاظ زمانبندی حضور بسیار بد هستند,1,منفی,87.7452
دکتر علی اکبر حاجی آقامحمدی,فوق تخصص بیماری‌های گوارش و کبد بزرگسالان,قزوین,دکتر بسیار عالی وکاربلد تشخیص عالی و درمان عالی تر بااخلاق و مهربان و بسیارصبور,5,مثبت,97.5843
دکتر ام البنین پاکنژاد,فوق تخصص بیماری‌های ریه,تهران,نزدیک به ۷ ساله که به ایشون مراجعه میکنم. از همه نظر عالی هستند.,5,مثبت,98.0919
دکتر ام البنین پاکنژاد,فوق تخصص بیماری‌های ریه,تهران,یکبار مراجعه کردیم مفید واقع نشد,2,منفی,92.1376
دکتر ام البنین پاکنژاد,فوق تخصص بیماری‌های ریه,تهران,خوب بود,4,مثبت,76.9614
دکتر ام البنین پاکنژاد,فوق تخصص بیماری‌های ریه,تهران,عالی,5,مثبت,96.7310
دکتر ام البنین پاکنژاد,فوق تخصص بیماری‌های ریه,تهران,عالی بود,5,مثبت,93.2885
دکتر ام البنین پاکنژاد,فوق تخصص بیماری‌های ریه,تهران,تا ۵ ساعت معطلی رو تجربه کرده‌م. کمتر از سه ساعت نبوده,4,منفی,84.1013
دکتر ریحانه عزیزی,فوق تخصص بیماری‌های غدد درون‌ریز و متابولیسم (اندوکرینولوژی),یزد,برخورد مناسب و خوش اخلاق هستند,4,مثبت,91.9851
دکتر ریحانه عزیزی,فوق تخصص بیماری‌های غدد درون‌ریز و متابولیسم (اندوکرینولوژی),یزد,بسیار خوش اخلاق,5,مثبت,93.0038
دکتر ریحانه عزیزی,فوق تخصص بیماری‌های غدد درون‌ریز و متابولیسم (اندوکرینولوژی),یزد,عالی بودن ایشون و با حوصله به صحبت‌های بیماران گوش میدن,5,مثبت,98.3149
دکتر ریحانه عزیزی,فوق تخصص بیماری‌های غدد درون‌ریز و متابولیسم (اندوکرینولوژی),یزد,درمان تیروئید,4,مثبت,81.4561
دکتر ریحانه عزیزی,فوق تخصص بیماری‌های غدد درون‌ریز و متابولیسم (اندوکرینولوژی),یزد,دکتری بسیار خوش اخلاق و صبور و بهترین ویژگی ایشون وقتیه که برای مریضاشون میذارن.,5,مثبت,97.7737
دکتر ریحانه عزیزی,فوق تخصص بیماری‌های غدد درون‌ریز و متابولیسم (اندوکرینولوژی),یزد,عالی بود,5,مثبت,93.2885
دکتر احسان علیجانی,تخصص بیماری‌های داخلی,شهریار,تشخیص دکتر احسان علیجانی عالی من هم خودم و مادرم تحت نظر دکتر هستیم عالین,5,مثبت,98.0953
دکتر شهرام اسحاقیه فیروزآبادی,تخصص بیماری‌های داخلی,یزد,خیلی باحوصله هستن با دقت قبل و بعد بیماری رو برسی میکنن..عالی هستن عالی,5,مثبت,96.4295
دکتر شهرام اسحاقیه فیروزآبادی,تخصص بیماری‌های داخلی,یزد,بسیار عالی بودند,5,مثبت,95.9315
دکتر محمد هاشمیان,فوق تخصص بیماری‌های ریه,تهران,عالی,5,مثبت,96.7310
دکتر محمد هاشمیان,فوق تخصص بیماری‌های ریه,تهران,عالی,5,مثبت,96.7310
دکتر اکرم جوکار,فوق تخصص بیماری‌های گوارش و کبد بزرگسالان,یزد,خانم دکتر خیلی مهربون هستند و با صبر و حوصله به بیمار رسیدگی میکنند,5,مثبت,93.9081
دکتر اکرم جوکار,فوق تخصص بیماری‌های گوارش و کبد بزرگسالان,یزد,بهترین دکتر گوارش بود ک دیدم,5,مثبت,98.5138
دکتر اکرم جوکار,فوق تخصص بیماری‌های گوارش و کبد بزرگسالان,یزد,دکتربسیارخوش اخلاق وصبوری هستند,5,مثبت,95.2354
دکتر مهناز امینی,فوق تخصص بیماری‌های ریه,مشهد,برخورد و رفتار دکتر عالی و دوستانه هست، اما زمان انتظار تا رسیدن نوبت زیاد و کمی بی برنامه به نظر میرسد,5,خنثی,67.2195
دکتر مریم چرامی,فوق تخصص بیماری‌های گوارش و کبد بزرگسالان,تهران,اصلا ملاحظه مریض رو تو بیمارستان ندارند، کنسلی وقتشون خیلی زیاده و خیلی دیر میان، اگه مریض نبودیم و احتیاج به دکتر نداشتیم اینهمه نوبت نمیگرفتیم که، شاید کسی نمیتونه مطب بیاد و مجبوره بیمارستان بره، اگه واسشون انقدر مریض بی اهمیته لطف کنند و از بیمارستان استعفا بدن,1,منفی,81.1428
دکتر سیدمجید برکت,فوق تخصص بیماری‌های گوارش و کبد بزرگسالان,اصفهان,دلسوز و طبابت عالی وتشکر از نوبت دهی اینترنتی وتشکر از منشی که دلسوزانه بیماران را راهنمایی می نمایند همه چیز عالیه با تشکر وقدردانی,5,مثبت,97.3124
دکتر سمانه مشکوه,تخصص بیماری‌های داخلی,یزد,دکتر مشکوه یکی از بهترین دکترایی بودند که ملاقات کردم. برای من که عالی بودند,5,مثبت,97.7786
دکتر سمانه مشکوه,تخصص بیماری‌های داخلی,یزد,خیلی خوش اخلاق و خوش برخورد هستند. من واسه میگرن مراجعه کردم و بهترم,5,مثبت,93.8798
دکتر سمانه مشکوه,تخصص بیماری‌های داخلی,یزد,خانم دکتر خیلی پیگیرند. خدا خیرشون بده,5,مثبت,87.6604
دکتر سمانه مشکوه,تخصص بیماری‌های داخلی,یزد,خانم دکتر خیلی مهربون و خوش برخورد هستند. تشخیصشون هم عالی بود و خدارو شکر بهبودی حاصل شد,5,مثبت,95.5761
